关注公众号,#genre#
纬来电影台,mitv://135.148.104.228:19806/429796f5f00946fa933e400729286c7e
纬来电影台,mitv://135.148.104.228:19806/429796f5f00946fa933e400729286c7e
三立新闻台,mitv://135.148.104.228:19806/9388262af2604cc798800736d070d39e
三立新闻台,mitv://135.148.104.228:19806/9388262af2604cc798800736d070d39e
三立iNEWS,mitv://135.148.104.228:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
三立iNEWS,mitv://135.148.104.228:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
三立戏剧台,mitv://135.148.104.228:19806/7a5b874b630d457bb5997a2fe4690550
三立戏剧台,mitv://135.148.104.228:19806/7a5b874b630d457bb5997a2fe4690550
三立台湾台,mitv://generationnexxxt.com:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立都会台,mitv://generationnexxxt.com:19806/7a36f98eee8e48a48ea64a1359083c8a
三立综合台,mitv://135.148.104.228:19806/792a7263dd7b4c7484512d07f3c21083
三立综合台,mitv://135.148.104.228:19806/792a7263dd7b4c7484512d07f3c21083
天映经典,mitv://135.148.104.228:19806/3ac31fa9f30145b68f8469b00d91b200
探索频道,mitv://135.148.104.228:19806/9f2e92df32b34a569ad7e6818f4732fb
探索频道,mitv://135.148.104.228:19806/9f2e92df32b34a569ad7e6818f4732fb
AMC最爱电影,mitv://135.148.104.228:19806/24ce0147e36a438eab843a3168cea3bc
AMC最爱电影,mitv://135.148.104.228:19806/24ce0147e36a438eab843a3168cea3bc
AMC最爱电影,mitv://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
TVB星河(粤),mitv://135.148.104.228:19806/0c08d9d705a747908c23ba652726d777
TVB星河(粤),mitv://135.148.104.228:19806/0c08d9d705a747908c23ba652726d777
TVB星河(粤),mitv://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
TVB娱乐新闻台,mitv://135.148.104.228:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVB娱乐新闻台,mitv://135.148.104.228:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVB娱乐新闻台,mitv://generationnexxxt.com:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVBS欢乐台,mitv://135.148.104.228:19806/569aec3edbbc4267bd6f829b3d495d5a
TVBS欢乐台,mitv://135.148.104.228:19806/569aec3edbbc4267bd6f829b3d495d5a
TVBS精采台,mitv://135.148.104.228:19806/2089afbec2474359add275658522922f
TVBS精采台,mitv://135.148.104.228:19806/2089afbec2474359add275658522922f
TVBS精采台,mitv://generationnexxxt.com:19806/2089afbec2474359add275658522922f
TVBS新闻台,mitv://135.148.104.228:19806/6a155a5d7bea461b980b4fa559119a60
TVBS新闻台,mitv://135.148.104.228:19806/6a155a5d7bea461b980b4fa559119a60
非凡新闻台,mitv://135.148.104.228:19806/02f80f7aad2c480992e06e1bd8a7facb
非凡新闻台,mitv://135.148.104.228:19806/02f80f7aad2c480992e06e1bd8a7facb
采昌影剧台,mitv://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
私人影院,mitv://generationnexxxt.com:19806/3cfadd5e9af14d6db652b3c23acd7a7d
龙祥时代,mitv://generationnexxxt.com:19806/78502c9b515845a7baca6a3a6ea88b8a
龙祥电影,mitv://135.148.104.228:19806/78502c9b515845a7baca6a3a6ea88b8a
龙祥电影,mitv://135.148.104.228:19806/78502c9b515845a7baca6a3a6ea88b8a
龙华电影,mitv://135.148.104.228:19806/1df6f5f0993a46faa17f676518654709
龙华电影,mitv://135.148.104.228:19806/1df6f5f0993a46faa17f676518654709
龙华偶像,mitv://135.148.104.228:19806/5b720b1e1b404f129e7009363d3035f8
龙华偶像,mitv://135.148.104.228:19806/5b720b1e1b404f129e7009363d3035f8
龙华偶像,mitv://generationnexxxt.com:19806/5b720b1e1b404f129e7009363d3035f8
美亚电影台,mitv://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
美亚电影(粤),mitv://generationnexxxt.com:19806/ee16565eb5fe46be8d22cbbde1fa9fae
CN卡通频道,mitv://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
CN卡通频道,mitv://generationnexxxt.com:19806/f4dd909eedc64e6b9736e248aedf6d61
AXN,mitv://135.148.104.228:19806/893f7dec641a42458f47ccfbd93525ba
AXN,mitv://135.148.104.228:19806/893f7dec641a42458f47ccfbd93525ba
霹雳台湾台,mitv://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
霹雳台湾台,mitv://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
霹雳台湾台,mitv://generationnexxxt.com:19806/dcdf778fe9ca4184ad6af3a911765cf0
好莱坞电影台,mitv://135.148.104.228:19806/9862f4958472458ca2ebc718bb92a5c6
好莱坞电影台,mitv://135.148.104.228:19806/9862f4958472458ca2ebc718bb92a5c6
CINEMAX电影台,mitv://135.148.104.228:19806/fd7fd316ff5f4ae0a79d274a86483a4f
CINEMAX电影台,mitv://135.148.104.228:19806/fd7fd316ff5f4ae0a79d274a86483a4f
东森幼幼台,mitv://135.148.104.228:19806/baa16215e2224e399f6dc71eb3576ed4
东森幼幼台,mitv://135.148.104.228:19806/baa16215e2224e399f6dc71eb3576ed4
东森电影台,mitv://135.148.104.228:19806/08435f286ac744a0942899c551209779
东森电影台,mitv://135.148.104.228:19806/08435f286ac744a0942899c551209779
东森洋片台,mitv://135.148.104.228:19806/5e8420f5477344b9b7b39d9e96162ce1
东森洋片台,mitv://135.148.104.228:19806/5e8420f5477344b9b7b39d9e96162ce1
东森新闻台,mitv://135.148.104.228:19806/35983e2efd5c44bf84bfb2977bbbc96d
东森新闻台,mitv://135.148.104.228:19806/35983e2efd5c44bf84bfb2977bbbc96d
东森新闻台,mitv://135.148.104.228:19806/e1a899eded4d48578084c61957fb8c2b
东森新闻台,mitv://135.148.104.228:19806/e1a899eded4d48578084c61957fb8c2b
东森超视,mitv://generationnexxxt.com:19806/5121f16c4b634c1683e9444aa68494b6
东森戏剧台,mitv://135.148.104.228:19806/4fae332a68a04f3fa77a158ac1fa4bce
东森戏剧台,mitv://135.148.104.228:19806/4fae332a68a04f3fa77a158ac1fa4bce

测试频道,#genre#
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
澳门莲花,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndcbvdbneyjhxchjjhbnjjhjejjmlh.flv
民视,http://ali.hlspull.yximgs.com/live/huanqiuhklivephjwfpjwvnjfdlsetfjjjjsjsftewjhvcbjjfdjuoljbms.flv
中视,http://ali.hlspull.yximgs.com/live/huanqiuhklivejphfwnmfdcjfxcvhjjwjfbfjdyujjnmfcbsfjejtyhsdjs.flv
华视,http://ali.hlspull.yximgs.com/live/huanqiuhklivepdymvcjnjjjcvbcvbjtyjjjffcfjvjftojjbvcjfednhs.flv
台视,http://ali.hlspull.yximgs.com/live/huanqiuhkliveptejfsxlvcjdewjjjpsjfvvxcjjjpfossvbxcfjjtjvxjhlts.flv
TVBS台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjovdxjojfdejodsjxcvljjfvhnjljjjobjjjsvhjchtvbs.flv
TVBS新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv
壹新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjfoyjvjsdvbnwejtjujjxjcvfjjsjfhfjddjjlhtbchyxw.flv
镜新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveexcvjjocvuojxucfdexjpjjyxchvljxjfejhcelethjjdxw.flv
民视新闻台,hhttp://ali.hlspull.yximgs.com/live/huanqiuhklivecnbvjfhdjujjvcbnjftujscxjfjejyhjjvjfmsxw.flv
华视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivencxtdtejhlvmjsjwjejwttyjhvcbjjjsjntjvbjugsxw.flv
中视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivepnvjydstudjbsjcvbfjjjsjfjsjwetymjldhdujocnjsxw.flv
凤凰卫视,http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpvuejljydjjyfjoxvchjwhjwdojjjhjjlsjhbjfhjw.flv
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
澳门莲花,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndcbvdbneyjhxchjjhbnjjhjejjmlh.flv
民视,http://ali.hlspull.yximgs.com/live/huanqiuhklivephjwfpjwvnjfdlsetfjjjjsjsftewjhvcbjjfdjuoljbms.flv
中视,http://ali.hlspull.yximgs.com/live/huanqiuhklivejphfwnmfdcjfxcvhjjwjfbfjdyujjnmfcbsfjejtyhsdjs.flv
华视,http://ali.hlspull.yximgs.com/live/huanqiuhklivepdymvcjnjjjcvbcvbjtyjjjffcfjvjftojjbvcjfednhs.flv
台视,http://ali.hlspull.yximgs.com/live/huanqiuhkliveptejfsxlvcjdewjjjpsjfvvxcjjjpfossvbxcfjjtjvxjhlts.flv
TVBS台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejpjovdxjojfdejodsjxcvljjfvhnjljjjobjjjsvhjchtvbs.flv
TVBS新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejojwhjxojhjjjlfhjljsjcnxjfvbhjdjwjfjjdsswvtvbsxw.flv
壹新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjfoyjvjsdvbnwejtjujjxjcvfjjsjfhfjddjjlhtbchyxw.flv
镜新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveexcvjjocvuojxucfdexjpjjyxchvljxjfejhcelethjjdxw.flv
民视新闻台,hhttp://ali.hlspull.yximgs.com/live/huanqiuhklivecnbvjfhdjujjvcbnjftujscxjfjejyhjjvjfmsxw.flv
华视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivencxtdtejhlvmjsjwjejwttyjhvcbjjjsjntjvbjugsxw.flv
中视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivepnvjydstudjbsjcvbfjjjsjfjsjwetymjldhdujocnjsxw.flv
台视新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivencjjtjjudtjljcvbcvntjjjsfwetjfvcbcxvdjbjfflvcjtsxw.flv
寰宇新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivephxehmffjuxcxjvejejyhmnjjxjjhjdhnjbnxfdjfhyxw.flv
中天新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivepjjtvvjjjyjuujjfvbscvjdjtwjfsjjsjjjcvuyjemjejtxw.flv
年代新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveojevdyscvbudlojlnsfjewtjudvbbjxfjnjlvcjdjdnjxw.flv
东森新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemhjttujjcvbyjuojdjjejywefjjfbxfbxxvbjjjljjhjsxw.flv
三立新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivehmcyoywjjubjdfjfvchtjujxcjxvcbsjfsdxcbmjsllivexw.flv
三立LIVE台,http://ali.hlspull.yximgs.com/live/huanqiuhklivehmcyoywjjubjfdjfvchtcbsjjjvfjhncvndvbsxcbmjsllive.flv
非凡新闻台,http://ali.hlspull.yximgs.com/live/huanqiuhklivesjtnfjjojdcbfcxvjfuujjwejjjsjyuhhdjsjhjynffxw.flv
华艺综合台,http://ali.hlspull.yximgs.com/live/huanqiuhklivesfbxcvjsfjdhnfcvbsxjdnjsvmbnfjujfdhyujmjbvnjslhdj.flv
东森戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdycvbjcxljdjfxdcvnjvdwspjcophjfvjtycxjpjjmendsxd.flv
东森戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveyvjojmfdycvbjcxljdjfxdcvnjvdwspjcophjfvjtycxjpjjmendsxd.flv
东森电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejowdxnjltdjhecvxcjjejjejyhjdyduojuomdfjhjjjdjsjy.flv
东森洋片台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmjptdjjxfjwetjvbjstjjjsutyhdjhfljjfhfhyjwjsyp.flv
龙祥电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjloehjbjjjpvboydetjewsjhthjyujfjwetyjjjhflxsj.flv
龙华戏剧台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhslcfvxcvjsjbcvjfdvjsfcbjbnjtyjd.flv
龙华洋片台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfvxcvxsjbcvjfdvsfcbjbnjtyxty.flv
好莱坞电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmpjjwdeyjsjjcjvsjfjljvjfhjuejdfjhjwjljcmbhlwjy.flv
ELTA影剧台,http://ali.hlspull.yximgs.com/live/huanqiuhklivesfbxcvjsfjdhnfcvbsxjdnjsvmvbsjjjfdhyujmjbvnjslhxd.flv
CINEMAX电影台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjbvyvblcfybjxdbcjcfdvsfcbjbnjtcjnemjx.flv
BOO恐怖台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbncvshhjsjcvndfncvbdjpxyjhjchjsjbhjejjjvboo.flv
Thrill台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveecvjwejjosvojjjsjjjdejfjxjucjshvjcsjjfcjtchpljy.flv
Thrill台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejvpjfjwjojcvljnjletfojsjjhjsjdjljdfewjjtthjjll.flv
AXN台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvbjjjfjvjhslcfybjssxsjbcjcfdvsfcbjbnjtyjxn.flv
HBO台,http://ali.hlspull.yximgs.com/live/huanqiuhklivemjjljpwjdctdfhdvjdjdujlvcbeywejweefshjfhhjsjjcxhbo.flv
HBO 家庭台,http://ali.hlspull.yximgs.com/live/huanqiuhklivetjcvsjgcjyhpvobjxclmvhjogdjbodbsjhlelevendhbosignature.flv
探索频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejcxlvofbjbvnjjsfjvbhfhcvbcvjfdvbnjcjjsjjjejjtspj.flv
国家野生,http://ali.hlspull.yximgs.com/live/huanqiuhklivexcvbpjyhvjbvnjjsfjvbhfhcjhbnjsjbcvjfdvjsfcbjbnjlys.flv
国家地理,http://ali.hlspull.yximgs.com/live/huanqiuhklivexcvbpjyhvjcvnjjsfvvbhfjcjhbnjsjbcvjftjjsfcbjbnjgdjl.flv
动物星球,http://ali.hlspull.yximgs.com/live/huanqiuhklivexcvbpjyhvjcvnjjsfjvbhfhcjhbnjsjbcvjfdvjsfcbjbnjjwxj.flv
纬来体育台,http://ali.hlspull.yximgs.com/live/huanqiuhkliveefjjxchjhjpfjxcvdwpedypwepdjxfcvnxvsjjljhsjfhwlty.flv
博斯高球1台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejmxjcvpjojjdejhdbcxhvjsjtjhwojjfsjjjhvcxvhbsjjyj.flv
博斯高球2台,http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpvuejljyjdjyfjoxvchjwhjwojdjjhjjlsjhbjbsjjej.flv
爱尔达体育Ⅰ台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejejpjxcvjpjojdxcvdjojdjpoedhopjfvxcjhetouhjjvjjjtyy.flv
爱尔达体育Ⅱ台,http://ali.hlspull.yximgs.com/live/huanqiuhklivecxvpjetjdcxojvmjljjtjwjpohudscbcxojcvmnfujlbhhjtye.flv
爱尔达体育Ⅲ台,http://ali.hlspull.yximgs.com/live/huanqiuhklivecxvpjeyjdcxojvmjljbtjwjhojudscbcxojcvmnfujlbhhjtys.flv
ELEVEN1台,http://ali.hlspull.yximgs.com/live/huanqiuhklivejjojjxcvyhjsjhtejwfhfvjjdvbdjsjjjhjljsjvcelevend.flv

民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
中视,rtmp://220.130.201.73/sat/tv091
华视,rtmp://220.130.201.73/sat/tv111
台视,rtmp://220.130.201.73/sat/tv071
民视,rtmp://220.130.201.73/sat/tv051
TVBS·欢乐台,rtmp://220.130.201.73/sat/tv421
TVBS·新闻台,rtmp://220.130.201.73/sat/tv551
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来育乐,rtmp://220.130.201.73/sat/tv701
纬来日本,rtmp://220.130.201.73/sat/tv771
东森超视,rtmp://220.130.201.73/sat/tv331
博斯魅力,rtmp://220.130.201.73/sat/md041
东森财经新闻,rtmp://220.130.201.73/sat/tv571
MoMo综合,rtmp://220.130.201.73/sat/tv761
博斯運動II,rtmp://220.130.201.73/sat/md051
有线18台,rtmp://220.130.201.73/sat/hk021
有线SPORTS1,rtmp://220.130.201.73/sat/hk011
无线财经,rtmp://220.130.201.73/sat/hk031
民视,rtmp://220.130.201.73/sat/tv051
華视,rtmp://220.130.201.73/sat/tv111
TVBS·欢乐台,rtmp://220.130.201.73/sat/tv421
TVBS·新闻台,rtmp://220.130.201.73/sat/tv551
ELEVEN体育,rtmp://220.130.201.73/sat/tv731
ELEVEN2体育,rtmp://220.130.201.73/sat/tv741
爱尔达体育Ⅰ,rtmp://220.130.201.73/sat/md011
博斯网球,rtmp://220.130.201.73/sat/md021
博斯魅力,rtmp://220.130.201.73/sat/md031
爱尔达奥运Ⅰ,rtmp://220.130.201.73/sat/md041



TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/playlist.m3u8
TVB星河,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8


TVB星河4,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
TVB亚洲武侠2,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB娱乐新闻台2,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
澳门莲花2,http://php.jdshipin.com:8880/amlh.php
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

台灣-壹新闻,http://ax.micaesoft.com/YMitv/YMITV_CN_eratv.m3u8

番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8#http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8

大愛1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8

🈲港台电影_bb,#genre#
红楼18春,https://cf005.paopao.video:443/D29E30B98E475FA7D7F2BAFDB08B2300A91B9701
勾魂恶梦,https://f005.paopao.video:443/B20EBA2BFEC71DA3123E87903B3B36B02ECE4E03
野浪花,https://cf005.paopao.video:443/8AA90B35B54A9BFB86A100AE1EBDC0A5C9FE7539
三奸,https://cf005.paopao.video:443/B5AE58AE870ACB3F876096DD76D5285611177118
名妓游江南,https://cf005.paopao.video:443/54B8A9B09EFE3102CA59787382F6518EA8A95343
倩女销魂,https://cf005.paopao.video:443/AEFA52D1798C2BFB47F749FFFD4E772E8DA6A181
浪女迷魂记,https://cf005.paopao.video:443/96243A732E188146A76C6B18C01BDEB13E4C22E5
销魂玉,https://f005.paopao.video:443/9B0863E90EDD099CEB5723FB3E67875007E9B585
邪咒,https://cf005.paopao.video:443/23364D068E6CE4272DB7A2A5072655C4D6D42D9E
水儿武士,https://f005.paopao.video:443/9A48A73AF33CBD05BF228364BF3DA64C3C3DDB81
色欲狂徙,https://v3.nfm3u8.com/20230529/mpoJFtuk/1100kb/hls/index.m3u8
色欲野鸳鸯,https://v3.nfm3u8.com/20230529/g02Dx5q8/index.m3u8
赶尸艳谈,https://hot.1080pzy.co/20230918/MvKEk33R/1000kb/hls/index.m3u8
血恋,https://hot.1080pzy.co/20230919/cAV1J8MZ/1000kb/hls/index.m3u8
山中艳谭,https://hot.1080pzy.co/20230919/x6g7iHEM/1000kb/hls/index.m3u8
醉后的玫瑰,https://v8.suonizy-youku.com/202310/06/iA8QfVnE8U1/video/index.m3u8
武则天1,https://v8.suonizy-youku.com/202310/16/77DPyqBgt81/video/index.m3u8
红楼梦,https://v8.suonizy-youku.com/202310/10/9ECnCcJnpd1/video/index.m3u8
茜长的女儿,https://v8.suonizy-youku.com/202310/10/Xzr5H4Cew71/video/index.m3u8
赶尸艳谭,https://v8.suonizy-youku.com/202310/08/LpTwmSy5WY1/video/index.m3u8
淫童https://v8.suonizy-youku.com/202310/06/H9L5SzUyAD1/video/index.m3u8
前世情迷,https://v8.suonizy-youku.com/202310/10/gfEMABF0ca1/video/index.m3u8
留住真情,https://ckzy1com.com/20230106/JDeeat2r/1000kb/hls/index.m3u8
武则天729,https://ckzy1com.com/20221217/r8OKLHTx/index.m3u8
茶园春色,https://play1.sewobofang.4,com/20220604/YyPZgdHm/index.m3u8
🈲日韩_bb,#genre#
KpopGirlDoesPorn,http://60106.vod.redtraffic.xyz/ph568fdb5194a8b/play.m3u8
コスプレアイドルに,https://cf005.paopao.video:443/9C3C292CD89D64F2E8A14717A50881B08E7105B9
JOA,https://2.ddyunbo.com/20190914/vL0TDJOa/index.m3u8
1pon081712k,https://f005.paopao.video:443/C6AF681FDD0B9D9BFF8150630F0E1B56CF491DCD
012823_001-1pon,https://f005.paopao.video:443/375BCA6C2E5BF6817E6778681D6535B5FE8318E7
1pon_川原みのりエンドレスセックス,https://vip3.lbbf9.com/20220113/subsDqjy/1000kb/hls/index.m3u8
1pon113017_612市来美保究極マゾ,https://www.lbbf9.com/20210617/BQKojYIM/700kb/hls/index.m3u8
1pon113017_612市来美保究極マゾhttps://www.lbbf9.com/20210617/ox8fTZKt/700kb/hls/index.m3u8
1pon061110_854,https://www.lbbf9.com/20200521/p3mHHHdx/700kb/hls/index.m3u8
1pon_北条麻妃美痴女,https://vip3.lbbf9.com/20220109/mTNDPovo/1000kb/hls/index.m3u8
面具,https://f005.paopao.video:443/18E688416EB56BE25C14D5BD5E4A3F7E4193BE4C
02270258,https://cf005.paopao.video:443/59EF94373AAD6324AFB818600DE2B058E82D04E0
051911097,https://cf005.paopao.video:443/06E600E7941DDFD0FD093B847768BBD7582F538B
080916226,https://f005.paopao.video:443/CD75E5E526B646D2A27F16EF68205796B0A71E20
091413001,https://f005.paopao.video:443/6E6BC1C84C94FF19E11B24A4DFDA0DBA2B1E86FD
100115163,https://f005.paopao.video:443/E37C68B7385D180542C83C4BB4C8D8437D299F23
123118790,https://f005.paopao.video:443/F86A415FAEA74828F696516635216F5B65AD6B4F
390JAC044,https://f005.paopao.video:443/A7D6AB44EA0FAD936B70AD9632C6BEE666897549
dv1233,https://f005.paopao.video:443/8E2D4FA205372AC60264C65E0C000DCCF27673E5
room009,https://f005.paopao.video:443/673987CA919E2B4D834B88E00CF0EA80D89EBBBC
meyd388,https://f005.paopao.video:443/48F3A7BB4385C062EE5B927F24FA8AA7B1137CBC
sdmf008,https://cf005.paopao.video:443/121DC2092E1EE394639F13CD146FD17FE0F8A397
SMBD115,https://cf005.paopao.video:443/5B62BED84B5207685E62A714C41F7FCE38BDF5C1
SMD115,https://f005.paopao.video:443/B36BA120140657544BCEC64BA409007428DA8E37
SRS039,https://f005.paopao.video:443/4EAB6AC8EDE8BDD80998EEED1B9D4C95DBCC1812
SSNI781,https://f005.paopao.video:443/E4041EBB9AA9E890A920F1B573D5D1485AA08B6E
n1161,https://cf005.paopao.video:443/A25142CA4B8780733F4BDBFB0DCB597FCCF104D3
880652,https://cf005.paopao.video:443/07A92C8D2ABC87F9F9905B9400218AD0BC2318B3
sis0321,https://f005.paopao.video:443/CACF9474997475A5FA022C252B64ED84D7B1A48D
sis0322,https://f005.paopao.video:443/983D96FE18CE10F54F65D92BFAD634D42A619758
7138,https://f005.paopao.video:443/0751117D54D35845129C3DA1131C9228E5996F74
heyzo1031,https://f005.paopao.video:443/0BD73681E256D14FEE871B6B5DC45D2C86DB1F9C
一本道_1,https://vip4.ddyunbo.com/20210210/IjSENz6s/index.m3u8
一本道_2,https://vip4.ddyunbo.com/20210209/dEzJjeSU/index.m3u8
一本道_3,https://vip4.ddyunbo.com/20210208/6LaKp6lZ/index.m3u8
一本道_4,https://vip4.ddyunbo.com/20210208/uWwFdRB7/index.m3u8
一本道_5,https://vip4.ddyunbo.com/20210208/EZRbwZn4/index.m3u8
一本道_6,https://vip4.ddyunbo.com/20210207/Lyhqjp3z/index.m3u8
一本道_7,https://vip4.ddyunbo.com/20210203/DYtc79vE/index.m3u8
一本道_8,https://vip4.ddyunbo.com/20210202/cy0urBhD/index.m3u8
一本道_9,https://vip4.ddyunbo.com/20210202/cOf9FXgF/index.m3u8
一本道_10,https://vip4.ddyunbo.com/20210202/jnSPf5L7/index.m3u8
一本道_11,https://vip4.ddyunbo.com/20210202/6wLYbWPq/index.m3u8
一本道_12,https://vip4.ddyunbo.com/20190904/HqGckgKl/index.m3u8
一本道_13,https://vip4.ddyunbo.com/20190904/m94xaoPh/index.m3u8
一本道_14,https://vip4.ddyunbo.com/20190908/1oZ5V2g2/index.m3u8
一本道_15,https://vip4.ddyunbo.com/20190904/wJoZlwtT/index.m3u8
一本道_16,https://vip4.ddyunbo.com/20190904/ZnGN7sEl/index.m3u8
一本道_18,https://vip4.ddyunbo.com/20190908/ETghLd5D/index.m3u8
一本道_20,https://vip4.ddyunbo.com/20190908/zSd2DI9R/index.m3u8
一本道_34,https://vip4.ddyunbo.com/20191007/IFlq5eON/index.m3u8
一本道_36,https://vip4.ddyunbo.com/20190907/PH1oGegu/index.m3u8
一本道_37,https://vip4.ddyunbo.com/20191206/aIGd1S2S/index.m3u8
一本道_39,https://vip4.ddyunbo.com/20191209/eOWqpnjK/index.m3u8
一本道_40,https://vip4.ddyunbo.com/20191203/kT2Rfcof/index.m3u8
一本道_41,https://vip4.ddyunbo.com/20191203/eKcaCDs1/index.m3u8
一本道_42,https://vip4.ddyunbo.com/20191204/jouQzYVh/index.m3u8
一本道_43,https://vip4.ddyunbo.com/20190824/InhHOPJz/index.m3u8
一本道_44,https://vip4.ddyunbo.com/20191201/yKe6LATy/index.m3u8
一本道_46,https://vip4.ddyunbo.com/20191104/NAZTGvOC/index.m3u8
一本道_47,https://vip4.ddyunbo.com/20190724/fpVllSSA/index.m3u8
一本道_48,https://vip4.ddyunbo.com/20191115/nz0OLAD7/index.m3u8
一本道_50,https://vip4.ddyunbo.com/20191111/YQ1Jvlo7/index.m3u8
一本道_51,https://vip4.ddyunbo.com/20191203/mXPJeA8L/index.m3u8
一本道_54,https://vip4.ddyunbo.com/20191211/EmnFBcTv/index.m3u8
一本道_56,https://vip4.ddyunbo.com/20191207/3l1NKbd9/index.m3u8
一本道_58,https://vip4.ddyunbo.com/20191121/NoBsuuFA/index.m3u8
一本道_71,https://vip4.ddyunbo.com/20191128/J5nWdwcz/index.m3u8
一本道_77,https://vip4.ddyunbo.com/20191104/5Br1zP28/index.m3u8
一本道_80,https://vip4.ddyunbo.com/20191205/0oLr2jlQ/index.m3u8
一本道_81,https://vip4.ddyunbo.com/20191110/Z3mWJbrz/index.m3u8
一本道_82,https://vip4.ddyunbo.com/20190724/SRcabvNZ/index.m3u8
一本道_83,https://vip4.ddyunbo.com/20191127/52rP822O/index.m3u8
